UDI,Product_ID,Type,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Wear,Machine_Failure,TWF,HDF,PWF,OSF,RNF,FFT_Max_Amplitude,FFT_Dominant_Peak
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,57.19304980171878,23
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,66.52575083331152,23
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,69.63422540091845,29
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,47.83186664996418,23
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,62.229058829906386,29
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,59.194662342338276,36
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,56.25353707629941,26
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,59.3649479906565,27
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,53.390258822268684,29
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,46.62398173603495,25
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,58.68084813394628,25
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,68.61829910053865,29
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,60.27350663453063,36
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,64.14757785215681,23
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,41.310791534950326,27
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,69.55448804013018,22
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,50.93050426111542,24
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,56.4264633906814,26
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,52.1018647358087,24
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,56.83931484530196,25
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,63.2693820457006,22
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,62.04713944151195,22
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,54.04300438497365,28
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,64.39474402225933,29
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,52.5320998534912,28
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,48.567632948026805,25
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,57.00792683082653,27
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,67.84625262840831,26
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,41.18995847399427,26
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,43.419722053198,24
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,57.254438456348275,26
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,65.22543847547185,25
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,47.99123245959666,29
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,55.01902226742032,25
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,254.80810981934516,45
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,52.641154880937584,29
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,65.39542674184685,29
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,40.33120796949826,24
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,49.876071633587955,23
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,64.58360036154434,26
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,52.06830572460351,28
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,52.99297990987583,25
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,48.16832999508137,29
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,41.4515745146033,34
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,58.18019897385487,29
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,58.92796580325394,26
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,59.752606324274666,29
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,59.70328916910191,25
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,56.87526862906089,26
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,51.35620008768081,25
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,48.11231198608163,23
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,67.64586712621168,41
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,47.39038246159826,27
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,47.48369649024809,25
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,64.72094555267888,26
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,63.07736525730586,27
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,56.510325731189624,27
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,40.42911635677839,23
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,68.91488457593077,27
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,54.45294921187883,25
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,63.7927976161875,28
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,60.87216806429388,28
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,52.8770226928768,27
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,43.93356453935571,24
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,46.393525757593395,25
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,55.03471090659791,25
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,59.5298929188745,26
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,43.03277235187004,26
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,56.8592188405822,27
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,47.091277052710595,28
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,59.804033899803095,24
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,50.23140332454456,24
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,57.95687020246762,23
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,65.42478282554781,26
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,45.2507782029644,26
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,61.435504097180285,25
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,54.89193123871348,27
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,64.55728707113198,27
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,60.912941924178284,27
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,44.54790470592479,24
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,57.697424150721574,24
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,66.28282850587594,24
376,L47555,L,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,55.490105301870344,26
377,M15236,M,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,46.38527326632189,24
378,M15237,M,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,64.06911866618104,24
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,41.459381353097434,29
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,45.31710818609609,29
381,L47560,L,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,253.4618352932201,45
382,L47561,L,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,65.90295347983559,26
383,L47562,L,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,47.11408171953799,22
384,M15243,M,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,67.13500112726935,31
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,54.55676943783194,29
386,M15245,M,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,61.499237207582624,24
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,68.9942457914033,22
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,64.54695282066217,21
389,L47568,L,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,43.316736581792156,24
390,M15249,M,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,47.33719925623252,24
391,L47570,L,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,42.88821222265059,25
392,L47571,L,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,61.1313967262062,25
393,M15252,M,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,66.76537945863643,25
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,55.80687852276941,23
395,L47574,L,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,56.49008537570037,26
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,53.949813110394004,26
397,L47576,L,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,57.42036049317396,25
398,M15257,M,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,51.08544570793625,30
399,H29812,H,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,56.28934751128039,25
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,48.1659490158116,23
401,L47580,L,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,58.97953086911397,35
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,63.66695404398526,29
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,62.4693417091911,28
404,L47583,L,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,51.30416888732401,21
405,L47584,L,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,58.637317256495855,22
406,L47585,L,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,54.708855981518276,23
407,L47586,L,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,54.255930289577044,24
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,62.67923830135175,27
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,59.555722776670905,24
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,42.35535718224025,24
411,M15270,M,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,58.77661846864592,25
412,L47591,L,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,65.47590799185858,24
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,54.173558463017265,23
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,46.9718609864659,26
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,46.50644934785463,27
416,L47595,L,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,41.97160927911569,25
417,L47596,L,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,63.70027693328449,25
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,40.44283367913084,23
419,L47598,L,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,65.9861813643631,36
420,M15279,M,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,57.01256184726289,25
421,M15280,M,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,64.42362502619407,22
422,M15281,M,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,53.735154843624564,28
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,53.151982527740515,22
424,L47603,L,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,61.75388652546149,25
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,65.85848913642612,24
426,M15285,M,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,62.34502255013123,28
427,L47606,L,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,60.18862403034194,25
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,54.97322576395577,25
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,63.52739133239693,27
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,56.87208709286863,20
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,59.434789564725655,27
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,56.57474966905703,24
433,M15292,M,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,49.50536760319206,25
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,63.20560668480188,31
435,M15294,M,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,64.90024045124927,25
436,L47615,L,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,63.89178083594057,25
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,56.520234708726235,25
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,60.202122163931556,26
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,41.168729380858544,22
440,M15299,M,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,55.110836967733896,26
441,L47620,L,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,45.231978283065395,23
442,H29855,H,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,54.20969162144381,23
443,L47622,L,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,254.2670739564332,45
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,58.75637803533086,25
445,L47624,L,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,49.85354063609441,27
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,58.88546532000312,30
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,47.47347998386997,24
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,61.17826758180268,23
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,62.87970642363469,26
450,L47629,L,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,58.77817316180642,27
451,M15310,M,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,54.86348019699328,24
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,60.891883407018256,24
453,M15312,M,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,47.94013294799249,28
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,48.904298802637385,25
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,50.165222136177015,25
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,66.09973757396959,24
457,H29870,H,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,61.90965161995088,25
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,46.75170734795253,21
459,L47638,L,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,58.79119006210458,25
460,L47639,L,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,58.90307516394341,25
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,67.7740596190002,24
462,L47641,L,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,43.481341082539416,24
463,L47642,L,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,69.10740524155898,24
464,L47643,L,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,259.12996720276993,45
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,49.69282011342695,25
466,M15325,M,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,44.43306479524916,25
467,L47646,L,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,66.10127915837727,26
468,L47647,L,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,45.674134128805605,37
469,L47648,L,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,58.03348327549282,27
470,M15329,M,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,54.14234948103978,27
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,56.143126628041614,25
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,62.018247087865305,24
473,M15332,M,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,58.57217332551686,25
474,M15333,M,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,40.731062658964845,26
475,L47654,L,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,57.203644374094054,25
476,L47655,L,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,58.94767318731893,23
477,L47656,L,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,45.084742867013155,26
478,H29891,H,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,52.0654029595824,25
479,L47658,L,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,60.836932471653526,31
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,59.06437683679186,22
481,L47660,L,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,43.44952537417528,26
482,M15341,M,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,64.46357685944297,26
483,L47662,L,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,70.28940792122951,26
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,62.04222362736123,22
485,L47664,L,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,53.710722545893695,26
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,57.17378620528414,28
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,46.939735503369434,27
488,M15347,M,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,44.5248219410524,25
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,50.59586085774973,27
490,M15349,M,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,58.56866804247825,23
491,L47670,L,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,49.114146600807246,25
492,L47671,L,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,66.76174776527324,24
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,47.60786799859797,24
494,L47673,L,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,51.101760137605496,25
495,L47674,L,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,52.39814491311962,22
496,H29909,H,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,45.14836879507061,25
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,59.835669453883646,26
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,56.10636355757486,25
499,L47678,L,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,62.76270396839698,27
500,L47679,L,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,45.61065679211173,25
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,52.56267293806891,30
502,M15361,M,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,46.89968809291945,25
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,43.13476511127169,23
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,61.638952636320845,24
505,M15364,M,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,58.231761085830264,26
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,66.59754661497027,27
507,L47686,L,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,71.41792701342146,26
508,H29921,H,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,55.379611439832516,24
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,56.77540419542335,32
510,M15369,M,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,59.319426654905705,24
511,L47690,L,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,55.91932176356649,26
512,L47691,L,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,58.820912871356015,25
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,65.94859308266793,24
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,67.48464660248763,24
515,L47694,L,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,61.50755507824604,27
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,54.11121857746849,29
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,63.74014339680128,29
518,M15377,M,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,46.358901140591065,23
519,L47698,L,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,54.38522912385774,32
520,M15379,M,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,62.42639040504637,34
521,L47700,L,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,58.86570022059564,27
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,59.7912644002189,25
523,M15382,M,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,49.893959174399896,24
524,L47703,L,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,51.88261305103051,24
525,L47704,L,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,59.369976689949816,27
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,54.752059898436286,25
527,L47706,L,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,56.033952930064586,23
528,M15387,M,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,60.99609815051577,27
529,M15388,M,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,69.16875675477755,26
530,L47709,L,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,50.69502276294061,26
531,M15390,M,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,55.68402281131605,29
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,66.09668582165807,26
533,L47712,L,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,56.13227262960213,24
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,56.75736626281629,28
535,L47714,L,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,58.891179208048584,27
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,63.994263045275915,23
537,L47716,L,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,44.05990260260957,30
538,H29951,H,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,45.14646267201911,26
539,M15398,M,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,61.585114480557095,25
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,66.08477880004644,30
541,L47720,L,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,66.89320112186866,25
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,58.75124145603369,22
543,L47722,L,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,56.77700110472388,30
544,H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,57.450518016057316,26
545,M15404,M,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,63.52849972737644,31
546,L47725,L,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,62.667738182019335,33
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,47.39968496210173,30
548,M15407,M,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,64.76089456065839,25
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,46.26710571885492,22
550,L47729,L,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,54.95289505212151,24
551,L47730,L,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,36.35117885938239,28
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,48.677035809619866,21
553,M15412,M,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,49.33565818233399,27
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,62.01295642437647,26
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,63.39913010353729,23
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0,67.84224251001675,26
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,63.86450941529589,23
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,62.37549801820566,24
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0,61.986017045337654,28
560,L47739,L,297.5,309.4,1503,40.6,144,0,0,0,0,0,0,65.15318996796331,25
561,L47740,L,297.5,309.4,1318,58.2,146,0,0,0,0,0,0,62.10053083806912,22
562,M15421,M,297.5,309.4,1678,34.4,148,0,0,0,0,0,0,56.2874554862373,28
563,L47742,L,297.6,309.5,1574,30.9,151,0,0,0,0,0,0,39.49599177252788,26
564,L47743,L,297.7,309.6,1529,35.2,153,0,0,0,0,0,0,49.08085544856143,26
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,66.68686578008042,28
566,H29979,H,297.7,309.7,1570,35.8,160,0,0,0,0,0,0,53.52793972460468,26
567,M15426,M,297.6,309.7,1541,33.7,165,0,0,0,0,0,0,61.25627073715161,26
568,M15427,M,297.7,309.7,1680,30.2,168,0,0,0,0,0,0,61.11699923851297,28
569,L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,0,42.24110559014217,32
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,61.565353890860706,27
571,L47750,L,297.7,309.7,1498,41.0,176,0,0,0,0,0,0,55.77098772798432,25
572,M15431,M,297.8,309.8,1676,29.0,178,0,0,0,0,0,0,58.399818172594664,28
573,L47752,L,297.8,309.9,1351,49.0,181,0,0,0,0,0,0,56.768482463261726,23
574,L47753,L,297.9,309.9,1472,45.0,183,0,0,0,0,0,0,50.96945653544064,25
575,M15434,M,297.9,310.0,1439,41.7,185,0,0,0,0,0,0,61.206108892070326,24
576,M15435,M,297.9,309.9,1410,55.4,188,0,0,0,0,0,0,51.09622513961637,24
577,H29990,H,297.7,309.7,1440,51.1,191,0,0,0,0,0,0,60.514464567912405,24
578,L47757,L,297.7,309.7,1591,37.7,196,0,0,0,0,0,0,58.71201631845733,27
579,L47758,L,297.8,309.8,1533,36.8,198,0,0,0,0,0,0,58.23350142658123,26
580,M15439,M,297.8,309.7,1700,31.3,200,0,0,0,0,0,0,45.05150275484665,29
581,M15440,M,297.8,309.8,1798,25.5,203,0,0,0,0,0,0,57.56647554300528,30
582,L47761,L,297.8,309.7,1394,42.9,206,0,0,0,0,0,0,53.70088914830053,23
583,L47762,L,297.8,309.7,1341,49.2,208,0,0,0,0,0,0,41.26085163893715,23
584,H29997,H,297.7,309.6,1697,32.2,210,0,0,0,0,0,0,46.19948949245355,28
585,H29998,H,297.6,309.6,1419,48.2,215,0,0,0,0,0,0,63.432601832416616,24
586,L47765,L,297.6,309.5,2001,20.5,220,0,0,0,0,0,0,52.09789455363145,34
587,L47766,L,297.6,309.6,1501,49.8,222,1,0,0,0,1,0,254.10207590761203,45
588,H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0,53.82084111120613,27
